date,netWgt,fobvalue,price_usd_per_ton,chemical,sentiment_score
2023-04-01,954838714.006,78848064.885,82.57736487683358,Sulphuric Acid,-0.23118222921378692
2023-04-01,2433375849.392,916707251.194,376.7224251128518,Urea,-0.20788719892219645
2023-04-01,1074803581.392,2952056257.1949997,2746.600689003782,Water Treatment Chemicals,-0.06131422931946731
2023-05-01,208632485.65,99021392.049,474.6211585434371,Acetic Acid,-0.001812354065716091
2023-05-01,27485434.555000003,21714144.033,790.0236756143948,Formates,0.21937998151988386
2023-05-01,2402910265.438,988878097.555,411.53351075086783,KCL,0.13150602280341253
2023-05-01,34375010.736,15746892.132,458.0912644053,PAC,-0.16016300062714767
2023-05-01,1507401475.847,185169521.398,122.84021500904682,Sulphur,0.3045395553506925
2023-05-01,1219520832.236,80806368.887,66.26075319996048,Sulphuric Acid,0.19136587249879758
2023-05-01,2469283859.879,911265226.68,369.0402879499863,Urea,0.06370292961770023
2023-05-01,1129980374.436,3388381105.406,2998.6194292066543,Water Treatment Chemicals,-0.011478788253911479
2023-06-01,135498071.611,78663009.253,580.5470758198893,Acetic Acid,-0.08459682133456949
2023-06-01,32548929.556,27260766.02,837.5318756058693,Formates,-0.16373733807688076
2023-06-01,2714282603.204,1008167668.336,371.43061932679245,KCL,-0.09013806426424535
2023-06-01,32388406.209,14601288.117,450.8183583588202,PAC,0.18574127115615535
2023-06-01,1359163722.854,148007241.863,108.89581540052536,Sulphur,-0.2824788567754838
2023-06-01,1185510559.911,83401710.764,70.35087968365396,Sulphuric Acid,-0.2971236336313553
2023-06-01,2059621571.835,760459575.603,369.22296115080786,Urea,-0.25338852223665015
2023-06-01,1110954033.165,3419104347.68,3077.628997789678,Water Treatment Chemicals,-0.24503343134442676
2023-07-01,197428478.002,96252465.029,487.5308061080475,Acetic Acid,0.24126587280315634
2023-07-01,7195346.374,8279373.749,1150.6567326511306,Formates,0.1762337519057453
2023-07-01,2360773890.227,815437260.468,345.41099587880973,KCL,0.02620040517984032
2023-07-01,31457045.222,13333316.566,423.85788213430567,PAC,-0.21834049964797728
2023-07-01,1422762241.869,147600692.515,103.74234581956964,Sulphur,-0.008538760502832936
2023-07-01,1070326741.477,68780631.754,64.26134103599617,Sulphuric Acid,-0.09896498420746014
2023-07-01,2437977746.949,855657291.612,350.9700991663315,Urea,-0.17459796709736158
2023-07-01,1061516992.999,3277272332.902,3087.3479694781367,Water Treatment Chemicals,-0.02930462609906062
2023-08-01,132228558.081,64874006.308000006,490.6202355187128,Acetic Acid,-0.04731821750180726
2023-08-01,32513361.295,21399875.428,658.1871137171825,Formates,0.005672630040314389
2023-08-01,3100336708.2669997,1054263048.833,340.0479199636039,KCL,0.027003363500173162
2023-08-01,30112028.986,14359268.814,476.8615499366071,PAC,-0.22015995147012807
2023-08-01,1441375956.199,148386838.592,102.94804624277592,Sulphur,-0.07721018891695001
2023-08-01,1449378008.787,81398975.887,56.161315677146,Sulphuric Acid,0.10959098429717304
2023-08-01,2774050403.595,921772058.418,332.2838176348345,Urea,0.003297673954575587
2023-08-01,1087913906.94,3397168925.455,3122.6450032340276,Water Treatment Chemicals,0.21538171168778053
2023-09-01,128690038.173,67286062.848,522.8537018346852,Acetic Acid,0.1421303692701669
2023-09-01,28288521.042000003,19429505.821,686.8335673028996,Formates,-0.2280415801620109
2023-09-01,2992168004.07,922201379.986,308.20508030685625,KCL,-0.25285271271269294
2023-09-01,29659785.92,13802290.359,465.3536743733854,PAC,0.062337802488537236
2023-09-01,1432937170.986,128449825.36,89.64093329480318,Sulphur,-0.3058180250466427
2023-09-01,1090040046.459,75665684.253,69.41550863089877,Sulphuric Acid,0.036006742590646006
2023-09-01,3442741577.27,1271927000.202,369.4517789542029,Urea,0.2752448334366602
2023-09-01,1067110582.556,3015670488.405,2826.014976987395,Water Treatment Chemicals,0.021347075642353514
2023-10-01,188643860.048,100173094.378,531.0169880562834,Acetic Acid,-0.004310237997410815
2023-10-01,34802799.067999996,23206402.473,666.7970132993559,Formates,0.041242565954436705
2023-10-01,3020361655.993,930525951.802,308.08428187917525,KCL,-0.034391847913157976
2023-10-01,28509059.607,12146205.155,426.04720472848106,PAC,0.005383520675852214
2023-10-01,1279752568.535,130555831.37,102.0164636351964,Sulphur,0.3372277794836017
2023-10-01,1157485516.841,74161089.508,64.07085741374962,Sulphuric Acid,-0.05851067849395672
2023-10-01,3054387256.06,1172610797.967,383.91032297574696,Urea,0.32830656526778024
2023-10-01,1188232460.679,3214082559.047,2704.9274156425204,Water Treatment Chemicals,0.16893236652178964
2023-11-01,172302269.96899998,85760623.09300001,497.73356502168986,Acetic Acid,-0.1691728058329592
2023-11-01,38561411.543000005,31285731.577,811.3222603927022,Formates,-0.21390167969372886
2023-11-01,2820249704.049,856340066.318,303.6398036275165,KCL,-0.23541899970977279
2023-11-01,33235069.88,13510004.311,406.4984475669771,PAC,-0.23579288585580258
2023-11-01,1243569968.448,123622270.221,99.40917950542264,Sulphur,-0.2691986460514616
2023-11-01,1440601855.851,91986022.087,63.85249450665293,Sulphuric Acid,0.1802714360590931
2023-11-01,2513538145.959,1020757245.404,406.1037414709878,Urea,-0.14234190474290004
2023-11-01,1182352477.157,3554119508.879,3005.97290363444,Water Treatment Chemicals,-0.12675654984572618
2023-12-01,269850240.881,117704299.838,436.1837864354766,Acetic Acid,0.18465006051163413
2023-12-01,33541826.791,25092170.151,748.085973592016,Formates,-0.21336761470261945
2023-12-01,3266753374.9449997,932254757.436,285.3765345697993,KCL,0.2676596968398971
2023-12-01,31982150.881,14641045.213,457.7880101772008,PAC,-0.15703013649362346
2023-12-01,1413895019.716,126144973.499,89.2180619777117,Sulphur,-0.2501104442817991
2023-12-01,1248382909.174,94211256.178,75.46663406369079,Sulphuric Acid,0.10395306877546501
2023-12-01,2406510864.547,950885369.419,395.130303971428,Urea,0.010143182516216528
2023-12-01,1048979183.846,3078427880.907,2934.689199093718,Water Treatment Chemicals,0.18055061079202184
2024-01-01,220770429.4,95498079.16,432.56734798922304,Acetic Acid,0.09083558794472807
2024-01-01,43488520.646,54433798.952,1251.682010411332,Formates,0.1436986799757027
2024-01-01,2225064607.212,658213189.469,295.8175629307858,KCL,-0.13251350082655516
2024-01-01,33062238.929,14537568.664,439.70309134898326,PAC,-0.1818255371053403
2024-01-01,1322520496.062,110746508.079,83.73897297528778,Sulphur,0.22789387562521884
2024-01-01,1716195390.052,94046387.52,54.79934747823232,Sulphuric Acid,0.13418314152341887
2024-01-01,2560941700.769,891069821.158,347.9461562480822,Urea,0.3435192051242332
2024-01-01,1194904205.164,3321297874.2530003,2779.5515823773953,Water Treatment Chemicals,-0.06312883606441956
2024-02-01,173602980.32,74738632.776,430.514687237715,Acetic Acid,-0.07926233400695173
2024-02-01,25552154.962,22630583.939,885.662441099593,Formates,0.19958875105352827
2024-02-01,2621820987.162,772686714.97,294.7137576339251,KCL,-0.15165397692630422
2024-02-01,35731155.003,19061165.524,533.4606598191303,PAC,0.27757488267134134
2024-02-01,1281912867.919,108515880.799,84.65152625791161,Sulphur,0.22337026151645986
2024-02-01,1160583557.281,79817080.286,68.77323031613028,Sulphuric Acid,-0.017981020374581547
2024-02-01,2072873085.305,760965016.903,367.1064197309661,Urea,0.16498107287028935
2024-02-01,1155695323.831,3225228801.814,2790.7258386429476,Water Treatment Chemicals,0.2754907314463541
2024-03-01,256502233.38,115376011.823,449.80509644169086,Acetic Acid,-0.27001267791100625
2024-03-01,32927852.725,19776606.813,600.6042051440814,Formates,0.2149818962576491
2024-03-01,2937765885.699,810963935.5580001,276.04784285424523,KCL,-0.028005602852523934
2024-03-01,30765744.01,14851571.044,482.73076182304226,PAC,0.16810062370663223
2024-03-01,806338576.138,75015439.204,93.03218452388856,Sulphur,-0.13983959574695884
2024-03-01,1138585751.773,74751040.4,65.65253454436616,Sulphuric Acid,0.2967647636530979
2024-03-01,2277787421.091,884746141.381,388.42349079144094,Urea,0.00454621963999062
2024-03-01,1254424033.622,3047820344.7,2429.6571677599172,Water Treatment Chemicals,-0.3220347237992948
2024-04-01,226352841.639,92423422.489,408.31571549873433,Acetic Acid,0.20161140719634674
2024-04-01,25198225.571,17562776.811,696.9846651112036,Formates,-0.22165721610899963
2024-04-01,2879312853.7209997,852303474.1389999,296.0093318923469,KCL,-0.13602296965979965
2024-04-01,37626488.362,16637547.62,442.1764651522119,PAC,0.3016837711182585
2024-04-01,940467891.313,94861714.018,100.86651005762916,Sulphur,0.28051043920509866
2024-04-01,1148357206.969,76611633.426,66.71411383241151,Sulphuric Acid,-0.031724472875889934
2024-04-01,2044766834.963,765910764.781,374.57119886965455,Urea,0.15647758736838263
2024-04-01,1218337902.776,3077186910.55,2525.725337394976,Water Treatment Chemicals,0.05886119684176795
2024-05-01,277513755.068,116913118.428,421.2876525682571,Acetic Acid,-0.15471297150538058
2024-05-01,31843563.883,21863587.958,686.5936249576667,Formates,-0.12218635077484961
2024-05-01,2966677673.604,875670151.712,295.16861892455347,KCL,0.1178043431824683
2024-05-01,34550946.369,16027832.999,463.8898404641265,PAC,0.16814755716195928
2024-05-01,961897963.653,91023276.716,94.62882775042053,Sulphur,0.2078746398691506
2024-05-01,1339276623.547,85734576.46,64.0155849453541,Sulphuric Acid,0.27428111261504984
2024-05-01,2410982148.441,823166316.49,341.42364638505495,Urea,-0.25412369954548825
2024-05-01,1314821249.38,3596215397.9960003,2735.1363538517385,Water Treatment Chemicals,-0.04326267940537381
2024-06-01,190317725.836,78425753.508,412.07802984983545,Acetic Acid,-0.33443070539073977
2024-06-01,25796822.058,17502460.785,678.473524593399,Formates,-0.006829172602854636
2024-06-01,2777281955.973,823988511.4300001,296.6888218381564,KCL,-0.036738047819663645
2024-06-01,31071872.722,14382245.519,462.8702507788291,PAC,0.32235040283086924
2024-06-01,726763251.975,70173914.637,96.55677340082946,Sulphur,-0.11533155742056135
2024-06-01,1105697497.444,73575821.941,66.54245135860623,Sulphuric Acid,-0.21857039256149155
2024-06-01,2359020606.0,778180843.564,329.87454267451193,Urea,-0.2150261355719361
2024-06-01,1218257802.469,3358471889.7200003,2756.782581579617,Water Treatment Chemicals,0.21632604270288755
2024-07-01,237962758.599,98660587.074,414.6051577770481,Acetic Acid,0.19727745928343773
2024-07-01,22695537.187,16584210.748,730.7256317113936,Formates,-0.2658698329723419
2024-07-01,2703819059.809,765452120.2580001,283.10034929337036,KCL,-0.27400788845691265
2024-07-01,35080329.264,15947302.933,454.5938783238668,PAC,0.1727895227289256
2024-07-01,940223673.461,92240141.501,98.104466101625,Sulphur,-0.22224762170016826
2024-07-01,1211581900.503,86543036.559,71.42978656504427,Sulphuric Acid,0.2854514018610154
2024-07-01,2060406955.757,752791908.1159999,365.3607875922851,Urea,0.1529417455601959
2024-07-01,1261900460.747,3557838948.53,2819.4291540426943,Water Treatment Chemicals,-0.2691553361542131
2024-08-01,122907731.336,51764660.564,421.1668379305444,Acetic Acid,-0.21956463001426937
2024-08-01,29096617.283,19083287.428,655.8593132112854,Formates,0.34741892612985065
2024-08-01,2386337056.633,682153045.784,285.8577935953789,KCL,-0.03441341348645959
2024-08-01,30133791.858,15854426.926,526.1344805430095,PAC,-0.052251010204500556
2024-08-01,884108270.924,92122429.739,104.19813134733025,Sulphur,0.24101347483395924
2024-08-01,1444371581.781,103595399.223,71.72350974619732,Sulphuric Acid,0.32681392595259884
2024-08-01,2012277971.056,662493489.2609999,329.22563323263813,Urea,0.3607085878455989
2024-08-01,1301674695.932,3629217657.063,2788.1141643185115,Water Treatment Chemicals,0.1844624055348471
2024-09-01,186784910.255,79102199.763,423.49352340619566,Acetic Acid,-0.08260015269729325
2024-09-01,25638781.476,16465932.324,642.227569957389,Formates,-0.2425638856591326
2024-09-01,2337610573.237,657943009.141,281.4596309041823,KCL,0.2266135978818799
2024-09-01,35807377.125,16368582.439,457.12877494095426,PAC,-0.005804233707878775
2024-09-01,795299276.167,99096038.76,124.60219910874336,Sulphur,-0.02703312900816917
2024-09-01,1230911580.628,90268484.509,73.33466183082446,Sulphuric Acid,0.22414569044047356
2024-09-01,2318722614.248,721460748.951,311.1457767814895,Urea,-0.23184426946956832
2024-09-01,1046819475.536,2781289805.009,2656.8953578026467,Water Treatment Chemicals,0.05949765570488043
2024-10-01,173831484.658,69037337.112,397.1509375751213,Acetic Acid,-0.2836328597385534
2024-10-01,29699299.036,19150007.402000003,644.7966121620353,Formates,-0.016481787395716797
2024-10-01,2756884218.014,738571273.2459999,267.90072227917165,KCL,-0.33421084163989356
2024-10-01,36196392.242,17221220.632999998,475.7717431578053,PAC,-0.1913965719377958
2024-10-01,885425865.808,111542214.113,125.97578004027652,Sulphur,-0.19721004287668328
2024-10-01,1313066414.753,100629586.115,76.63708780026131,Sulphuric Acid,0.19768891743491115
2024-10-01,2297446539.605,834865302.95,363.3883481325918,Urea,0.13223801581160394
2024-10-01,1335036358.172,3302196836.107,2473.4883180474103,Water Treatment Chemicals,0.060978775441492716
2024-11-01,220647488.426,90063926.845,408.180158711416,Acetic Acid,0.28977271327026294
2024-11-01,32047589.863,20106141.389,627.3838836228119,Formates,0.003795011702396156
2024-11-01,2343721426.412,633664346.466,270.36675064070045,KCL,-0.13333752485023115
2024-11-01,36181811.7,15207181.878,420.29907192292416,PAC,0.23511055320219312
2024-11-01,948610874.0,123040666.561,129.7061523680151,Sulphur,-0.13544767140250147
2024-11-01,1456592452.316,105695660.668,72.56364709287254,Sulphuric Acid,0.2872639798221847
2024-11-01,2225057734.99,841139885.764,378.0305888412286,Urea,-0.31502899591363664
2024-11-01,1271520464.673,3187639048.816,2506.9506448217276,Water Treatment Chemicals,0.29163179566949876
2024-12-01,272958862.199,109459615.908,401.01140159427655,Acetic Acid,-0.22042246533666573
2024-12-01,30270275.919,22232661.935,734.4717304358971,Formates,0.1833601032482896
2024-12-01,2551759628.7,669822046.226,262.4941780144247,KCL,0.023269149159123717
2024-12-01,33047453.29,16070892.013,486.2974424072482,PAC,0.2607728369246215
2024-12-01,1062681533.463,144586828.37,136.05847454488975,Sulphur,-0.19596972971251855
2024-12-01,1988743991.832,145322814.239,73.07266035038069,Sulphuric Acid,-0.043846774598396275
2024-12-01,2437879472.06,874147251.113,358.5686910002768,Urea,0.25363542900787994
2024-12-01,1302299957.685,3175653105.727,2438.4958987268324,Water Treatment Chemicals,0.03271930025531534
2025-01-01,57063613.719,30144730.512,528.2653611887001,Acetic Acid,0.06709579290229581
2025-01-01,13448342.372,14347918.129,1066.891199830914,Formates,0.0054370936417357804
2025-01-01,2700396241.289,730855187.557,270.64738736569103,KCL,-0.09139765690432794
2025-01-01,29228424.313,12173895.6,416.5087884872872,PAC,0.08232527749724855
2025-01-01,866808463.252,140244848.57999998,161.79450769763395,Sulphur,-0.0971064014438821
2025-01-01,1215790116.054,108459290.144,89.20889281121835,Sulphuric Acid,-0.039592894683707386
2025-01-01,2410697687.696,912190605.903,378.3927825370824,Urea,-0.16436536339489602
2025-01-01,876569207.9760001,2611710546.5950003,2979.468731996011,Water Treatment Chemicals,-0.14081375433996146
2025-02-01,102978849.688,45494234.95,441.7823182899798,Acetic Acid,0.03406180436643198
2025-02-01,8911640.629,10942871.305,1227.9300479633378,Formates,0.1024969575322426
2025-02-01,2012568348.958,551192171.441,273.8750073886324,KCL,-0.05111293847572617
2025-02-01,30205576.358,14663834.607,485.4677968465998,PAC,-0.042164152196375385
2025-02-01,994875140.878,159139661.095,159.959430642277,Sulphur,-0.18080086503920492
2025-02-01,882138477.066,71578427.982,81.1419406849483,Sulphuric Acid,-0.09994078566886438
2025-02-01,2078210966.487,851185781.383,409.57621488343955,Urea,-0.028380419620072296
2025-02-01,830954385.174,2561653505.633,3082.784748884375,Water Treatment Chemicals,-0.0989531247811533
2025-03-01,66191111.795,29251671.955,441.92749089326577,Acetic Acid,0.06742868335764493
2025-03-01,7525231.019,9608555.264,1276.845221062309,Formates,-0.23018384722681218
2025-03-01,2745972355.995,744905116.333,271.2718919790744,KCL,0.016042183753613035
2025-03-01,31959967.308,14235632.179,445.4207365674193,PAC,0.06126781984981867
2025-03-01,975829419.968,169535112.694,173.73437326736828,Sulphur,0.00716921338814867
2025-03-01,991195698.692,95085220.816,95.92981581889046,Sulphuric Acid,-0.02700411763062928
2025-03-01,2028980427.979,842986615.658,415.4730149357187,Urea,-0.11920351800691817
2025-03-01,641362597.002,2361137883.393,3681.439944315364,Water Treatment Chemicals,0.061741275737799466
2025-04-01,138199380.32999998,68409080.221,495.0027999955505,Acetic Acid,-0.05715761944335841
2025-04-01,6456879.197,8779609.564,1359.7295684390672,Formates,-0.07902668799286965
2025-04-01,2853117602.1099997,783714042.439,274.6869045493992,KCL,0.06917059642852433
2025-04-01,27832609.339,12823342.177,460.7308650372029,PAC,0.10262596445635712
2025-04-01,1015978171.694,225681356.806,222.13209209968383,Sulphur,0.10207624130646245
2025-04-01,1105141365.151,99277670.819,89.83255350815259,Sulphuric Acid,0.04055351347419721
2025-04-01,1788447636.315,765757607.972,428.1688725031962,Urea,0.01251292279234716
2025-04-01,826191233.566,2988128123.6689997,3616.751185765631,Water Treatment Chemicals,-0.052141661111948595
2025-05-01,69768712.76799999,31835595.184,456.30188548643633,Acetic Acid,0.11195468299958121
2025-05-01,6055028.617,7513489.541999999,1240.8677179336937,Formates,0.1262767933567441
2025-05-01,2771008883.149,789345140.568,284.85839412791086,KCL,-0.17660834048306967
2025-05-01,30260602.527000003,14010752.379,463.0030868188734,PAC,-0.1566397197713988
2025-05-01,707658491.462,161923763.935,228.81625231468732,Sulphur,-0.09154777465094646
2025-05-01,696182152.54,84236424.835,120.99767931088996,Sulphuric Acid,0.11517186000702354
2025-05-01,1575914795.143,702331649.733,445.6660042139333,Urea,0.062363223691519885
2025-05-01,834492619.899,2820205078.224,3379.5446610005174,Water Treatment Chemicals,-0.06482791102340077
2025-06-01,53421693.96,25140514.322,470.604963235052,Acetic Acid,-0.023768682926576617
2025-06-01,2579599.11,4020980.171,1558.76165230961,Formates,-0.15727149811659596
2025-06-01,2844069077.809,832512846.394,292.7189261645315,KCL,0.09737954008992046
2025-06-01,29176015.387,12787352.598,438.28303585614634,PAC,0.018583094066968592
2025-06-01,1127498594.567,295641807.053,262.2103552745776,Sulphur,0.0935307888627776
2025-06-01,794689656.409,78717651.301,99.05458145347582,Sulphuric Acid,-0.09202325102662846
2025-06-01,1491556699.831,641122560.516,429.8345216032632,Urea,-0.09786332095943942
2025-06-01,625493580.895,2077436216.58,3321.27503787882,Water Treatment Chemicals,-0.21245491496806468
2025-07-01,50248889.318,23939023.568,476.4090090927569,Acetic Acid,-0.2057026669671757
2025-07-01,7035592.825,8622562.776,1225.563074850057,Formates,-0.061777253454931846
2025-07-01,3042544249.787,920733800.148,302.61969081056355,KCL,-0.03532483843526287
2025-07-01,32804713.922,18713921.386,570.4643982110688,PAC,0.13793603479305408
2025-07-01,887036512.118,220029863.416,248.05051473093144,Sulphur,0.13828105905471327
2025-07-01,791702899.793,85284420.019,107.7227581726663,Sulphuric Acid,-0.012097610229963512
2025-07-01,1164112934.214,503637572.974,432.63635182788533,Urea,-0.017652582602307478
2025-07-01,686782788.086,2315170734.831,3371.037793889923,Water Treatment Chemicals,0.08104415115762945
2025-08-01,51607855.513,21804519.652999997,422.50388891876054,Acetic Acid,0.05471409024869505
2025-08-01,5658107.932,7280706.756,1286.774102491617,Formates,-0.18371380393666784
2025-08-01,3044240547.4090004,912974627.298,299.9022623475161,KCL,0.010333155681385597
2025-08-01,27579520.479,12225550.809,443.2836610886313,PAC,-0.11738406092576793
2025-08-01,705222198.758,181318394.809,257.10817828526723,Sulphur,0.07516709948613355
2025-08-01,803794947.868,75313185.754,93.69701309240872,Sulphuric Acid,-0.016803317715009432
2025-08-01,880777824.749,402445991.556,456.92112159009815,Urea,-0.12098801795158357
2025-08-01,591435421.866,1984388449.259,3355.2073073306683,Water Treatment Chemicals,-0.1005765380994575
2025-09-01,56886865.476,27027293.746,475.1060463579689,Acetic Acid,-0.026920396988661083
2025-09-01,5759079.292,7068456.183999999,1227.3587192693924,Formates,-0.12665039699003777
2025-09-01,2392330751.089,753637979.021,315.02248536409127,KCL,-0.2160137228348571
2025-09-01,32117622.132,16192829.278,504.1727314509523,PAC,-0.012583055966457847
2025-09-01,899203033.709,231298130.034,257.22570027366334,Sulphur,0.04597663661361413
2025-09-01,821152470.643,88515613.641,107.79437047992832,Sulphuric Acid,0.06373766058404232
2025-09-01,999709825.474,465352445.047,465.4875176667979,Urea,-0.07250989915554182
2025-09-01,774919496.084,2699150731.764,3483.136952165953,Water Treatment Chemicals,0.08428358916336999
2025-10-01,115248012.297,44601091.401999995,387.0009600431174,Acetic Acid,0.03553982346164579
2025-10-01,8254609.172,11327847.899,1372.3057824984085,Formates,0.014513075606254339
2025-10-01,2542490329.48,795822399.507,313.0090172928071,KCL,0.06597759929351224
2025-10-01,31784465.285000004,13077993.898,411.4586726796967,PAC,-0.11130197902155958
2025-10-01,699198072.265,209333097.27,299.39026661197886,Sulphur,-0.12488426578412828
2025-10-01,572206306.18,71668419.14,125.24926475985944,Sulphuric Acid,-0.17169092783491083
2025-10-01,1178612566.048,524922010.201,445.37282676453503,Urea,0.07130083770347234
2025-10-01,699015158.886,2286072591.811,3270.419192988957,Water Treatment Chemicals,0.01785145549013789
2025-11-01,38402634.357,15042939.01,391.71633045163696,Acetic Acid,0.06370156619573385
2025-11-01,4378648.935,5632045.562,1286.2519114015247,Formates,-0.16287251212535517
2025-11-01,69033853.741,28315652.837,410.1705366650132,KCL,-0.09321885404225277
2025-11-01,10571261.137,4909744.043,464.4426033347737,PAC,-0.18575662006501545
2025-11-01,145394975.296,44375272.665,305.2049947025977,Sulphur,0.008939311273242379
2025-11-01,288289277.423,29869566.752,103.60970417978152,Sulphuric Acid,-0.05748408484808845
2025-11-01,539045933.143,223121772.471,413.9197770587937,Urea,0.004471403688182177
2025-11-01,305563136.479,1242524777.311,4066.3438385552554,Water Treatment Chemicals,-0.05886198421974888
2025-12-01,4119766.731,1789647.719,434.4051097683375,Acetic Acid,0.03867670816740213
2025-12-01,3144286.8,4415144.139,1404.1798410374015,Formates,-0.11971765159572598
2025-12-01,49318513.531,16660972.085,337.8238898974005,KCL,-0.06182051866177276
2025-12-01,8107054.0,2381692.958,293.78032488743753,PAC,0.05630420114243877
2025-12-01,99306501.16,31510405.951,317.30456297348826,Sulphur,-0.05489539090184396
2025-12-01,32683741.046,5511269.297,168.6241880708603,Sulphuric Acid,-0.042058990128566884
2025-12-01,224616795.6,90228380.947,401.6991726107591,Urea,0.05749138301097444
2025-12-01,172643727.94799998,751379201.352,4352.1951841674445,Water Treatment Chemicals,0.19196970502788585
2026-01-01,,,660.0,Acetic Acid,-0.06950079721625305
2026-01-01,,,,Formates,0.09979247103214996
2026-01-01,,,,KCL,-0.05046493816772852
2026-01-01,,,,PAC,-0.11652511717439944
2026-01-01,,,430.0,Sulphur,-0.03158337449200077
2026-01-01,,,240.0,Sulphuric Acid,0.04287014432572287
2026-01-01,,,520.0,Urea,-0.06508339867330637
2026-01-01,,,,Water Treatment Chemicals,-0.18480372060762704
2026-02-01,,,700.0,Acetic Acid,-0.3999983312797006
2026-02-01,,,,Formates,-0.6235528317479472
2026-02-01,,,,KCL,-0.7786413262497704
2026-02-01,,,,PAC,-0.6439728286891089
2026-02-01,,,450.0,Sulphur,-0.7844607797754536
2026-02-01,,,240.0,Sulphuric Acid,-0.7820771279031145
2026-02-01,,,530.0,Urea,-0.7054811054823553
2026-02-01,,,,Water Treatment Chemicals,-0.36312023798746346
